step,wall_time,value
580,1749569199.517538,2.801074504852295
590,1749569204.7912169,4.256088733673096
596,1749569207.9361658,9.218966484069824
597,1749569208.466433,9.429953575134277
600,1749569210.027714,9.923910140991211
606,1749569213.1735559,15.201935768127441
607,1749569213.696335,8.152388572692871
608,1749569214.221538,10.77753734588623
615,1749569217.8988822,12.47519588470459
622,1749569221.55526,15.925315856933594
631,1749569226.27865,18.878948211669922
633,1749569227.3217542,17.447370529174805
638,1749569229.935513,5.219365119934082
643,1749569232.5500119,4.205894470214844
650,1749569236.2184708,2.3988044261932373
652,1749569237.265862,2.628340482711792
653,1749569237.7954078,2.0317533016204834
655,1749569238.851124,1.8915777206420898
657,1749569239.985049,1.8619768619537354
664,1749569243.651076,1.6740621328353882
666,1749569244.693619,0.9747730493545532
668,1749569245.756324,1.2850050926208496
685,1749569254.950274,0.9217380881309509
691,1749569258.3196979,1.3472318649291992
706,1749569266.548619,0.9016753435134888
707,1749569267.098259,1.36876380443573
709,1749569268.196031,1.1329331398010254
710,1749569268.772968,1.1559141874313354
713,1749569270.671436,0.8186882138252258
727,1749569278.49363,1.1590842008590698
733,1749569281.872604,1.2860853672027588
735,1749569283.011094,0.7070072293281555
740,1749569285.943984,1.3516298532485962
752,1749569292.6377332,0.9286642670631409
757,1749569295.304063,0.9017637968063354
759,1749569296.381498,0.8303537964820862
765,1749569299.586535,0.8594250082969666
768,1749569301.1918411,1.115479826927185
773,1749569303.864916,0.7984057068824768
778,1749569306.538732,1.1335283517837524
781,1749569308.1491451,1.0473586320877075
782,1749569308.6858602,0.9256901741027832
785,1749569310.303461,0.8578251600265503
793,1749569314.586169,0.755608320236206
799,1749569317.824957,0.6562403440475464
811,1749569324.297322,0.9456872344017029
812,1749569324.8366332,0.7349041700363159
817,1749569327.522503,0.831236720085144
826,1749569332.387624,0.5890047550201416
829,1749569334.0013802,0.7967768311500549
839,1749569339.3938339,1.0828614234924316
843,1749569341.556459,0.6878626942634583
847,1749569343.717427,0.8357207775115967
849,1749569344.793695,0.6597656607627869
851,1749569345.8690271,0.6329130530357361
852,1749569346.4183612,1.18130362033844
854,1749569347.516465,0.9280949831008911
865,1749569353.475347,0.4942435622215271
866,1749569354.020252,0.8058825731277466
867,1749569354.557666,0.45990094542503357
869,1749569355.6414049,1.0410243272781372
871,1749569356.7389739,0.4829067289829254
875,1749569358.933301,0.838707447052002
877,1749569360.0179808,0.8567594885826111
884,1749569363.835297,0.7852173447608948
885,1749569364.379165,0.7157377004623413
889,1749569366.5564091,0.5555128455162048
894,1749569369.261765,0.4560621380805969
897,1749569370.875885,0.6291134357452393
900,1749569372.5140889,1.0400193929672241
902,1749569373.5978491,0.6748208999633789
905,1749569375.227406,0.9371316432952881
909,1749569377.396868,0.8355516195297241
914,1749569380.109866,0.5266362428665161
921,1749569383.9561222,0.6339743137359619
926,1749569386.681856,0.5511742830276489
935,1749569391.6056478,0.504278302192688
941,1749569413.6291661,0.8831421136856079
945,1749569415.65239,0.4249382019042969
949,1749569417.7819378,1.0987409353256226
951,1749569418.869907,0.8070301413536072
957,1749569422.0562298,0.9637905955314636
972,1749569429.9765818,0.6798434257507324
975,1749569431.537643,0.4554816782474518
983,1749569435.717949,0.5187520980834961
990,1749569439.359294,0.5728380084037781
999,1749569444.047371,0.5968606472015381
1000,1749569444.566195,0.6920070052146912
1007,1749569448.2150168,0.642869770526886
1011,1749569450.290922,0.4550270438194275
1013,1749569451.340447,0.6295881271362305
1017,1749569453.406514,0.48086196184158325
1026,1749569458.077281,0.6175023317337036
1034,1749569462.2310479,0.44684523344039917
1040,1749569465.3335629,0.46002551913261414
1043,1749569466.8879318,0.5800563097000122
1056,1749569473.613877,0.625069797039032
1057,1749569474.1364338,0.51576167345047
1062,1749569476.719258,0.9487079381942749
1064,1749569477.758528,0.48571547865867615
1069,1749569480.336989,0.354572057723999
1080,1749569486.0332649,0.561003565788269
1081,1749569486.558551,0.651967465877533
1084,1749569488.122112,0.3411094546318054
1085,1749569488.636804,0.49894773960113525
1087,1749569489.6730628,0.23607312142848969
1092,1749569492.256656,0.5277735590934753
1094,1749569493.2899148,0.4306694567203522
1095,1749569493.8022442,0.46037226915359497
1096,1749569494.3171442,0.7826417684555054
1101,1749569496.911168,0.49329888820648193
1106,1749569499.513678,0.5103582143783569
1110,1749569501.6088698,0.5054149031639099
1117,1749569505.258362,0.5378352999687195
1118,1749569505.780496,0.5651059746742249
1129,1749569511.4976199,0.3979155719280243
1133,1749569513.5723462,0.4687974154949188
1143,1749569518.796996,0.5531455278396606
1148,1749569521.4060469,0.5309454798698425
1154,1749569524.553366,0.4949672222137451
1155,1749569525.077303,0.6650547981262207
1168,1749569531.882505,0.6084749102592468
1178,1749569537.1292899,0.5118005275726318
1191,1749569543.9726238,0.35033753514289856
1195,1749569546.081152,0.638576328754425
1207,1749569552.412212,0.8133803606033325
1213,1749569555.594023,0.5539945363998413
1218,1749569558.33524,0.5446797609329224
1222,1749569560.458988,0.41832345724105835
1230,1749569564.714294,0.584615170955658
1237,1749569568.44722,0.523395299911499
1248,1749569574.356433,0.778161346912384
1250,1749569575.434422,0.3130660653114319
1266,1749569583.9662669,0.6328593492507935
1267,1749569584.501963,0.6096807718276978
1274,1749569588.263881,0.6468361616134644
1291,1749569597.3300748,0.3935069441795349
1292,1749569597.8625321,0.5126040577888489
1299,1749569601.618263,0.654845118522644
1303,1749569603.769183,0.5193102359771729
1325,1749569615.610993,0.6287093758583069
1327,1749569616.690751,0.4672181308269501
1328,1749569617.226113,0.5623877048492432
1329,1749569617.761562,0.4969780147075653
1330,1749569618.2984161,0.5537921190261841
1332,1749569619.369789,0.28657904267311096
1334,1749569620.450038,0.6667845845222473
1335,1749569620.9887528,0.44033756852149963
1338,1749569622.618288,0.48325881361961365
1340,1749569623.69017,0.6868020296096802
1350,1749569629.081671,0.45963844656944275
1353,1749569630.69249,0.5822756290435791
1357,1749569632.861131,0.48986512422561646
1361,1749569635.031499,0.4100353717803955
1371,1749569640.447686,0.48221153020858765
1389,1749569650.1988852,0.6642104983329773
1391,1749569651.2845461,0.4397452175617218
1392,1749569651.825171,0.5176961421966553
1396,1749569653.99701,0.5352586507797241
1400,1749569656.1562119,0.4563659727573395
1401,1749569656.6970198,0.5044072866439819
1406,1749569659.555682,0.5625880360603333
1409,1749569679.885361,0.3422098159790039
1410,1749569680.3836749,0.5672667622566223
1412,1749569681.378421,0.5188590884208679
1415,1749569682.932174,0.5663493871688843
1421,1749569686.070518,0.4157428741455078
1424,1749569687.665647,0.5674653649330139
1427,1749569689.247107,0.6787121295928955
1432,1749569691.8798678,0.7295870780944824
1437,1749569694.495061,0.8444927334785461
1439,1749569695.5516832,0.6730116605758667
1441,1749569696.595189,0.45833802223205566
1457,1749569704.951745,0.5396955013275146
1460,1749569706.519291,0.6575265526771545
1463,1749569708.089321,0.8215619921684265
1467,1749569710.1773372,0.5878481268882751
1472,1749569712.776155,0.4803468585014343
1475,1749569714.339625,0.6845406889915466
1476,1749569714.860825,0.6003996133804321
1477,1749569715.380254,0.8744247555732727
1483,1749569718.500771,0.5413510203361511
1485,1749569719.5418189,0.9368886947631836
1488,1749569721.092864,0.5698164701461792
1493,1749569723.682364,0.42080751061439514
1499,1749569726.7946482,0.46955832839012146
1503,1749569728.8802729,0.4795611798763275
1514,1749569734.58143,0.49549296498298645
1518,1749569736.654094,0.6762948632240295
1520,1749569737.689603,0.73277348279953
1521,1749569738.206114,0.3959811329841614
1537,1749569746.506969,0.4707831144332886
1542,1749569749.111797,0.5880434513092041
1559,1749569757.940165,0.3411724865436554
1563,1749569760.021824,0.34932228922843933
1568,1749569762.608744,0.3620350956916809
1573,1749569765.2277498,0.42233073711395264
1577,1749569767.307494,0.7897067666053772
1578,1749569767.824724,0.5228134393692017
1579,1749569768.354469,0.5414663553237915
1589,1749569773.5560699,0.40910622477531433
1590,1749569774.0679,0.3632817268371582
1594,1749569776.1516411,0.5045323371887207
1601,1749569779.83395,0.5574498772621155
1604,1749569781.391335,0.5546584725379944
1610,1749569784.5306938,0.32596492767333984
1612,1749569785.570174,0.5501957535743713
1613,1749569786.0874639,0.6845542788505554
1615,1749569787.135346,0.43838751316070557
1619,1749569789.225255,0.5110621452331543
1621,1749569790.2628238,0.26358604431152344
1625,1749569792.360348,0.6827932000160217
1627,1749569793.409378,0.49839702248573303
1628,1749569793.929149,0.4169425964355469
1630,1749569794.9737759,0.32961541414260864
1634,1749569797.074091,0.5076475739479065
1635,1749569797.591674,0.5459215044975281
1636,1749569798.1196952,0.580683171749115
1638,1749569799.1646552,0.38214433193206787
1640,1749569800.217372,0.5051277279853821
1643,1749569801.793547,0.364346444606781
1645,1749569802.8409731,1.0358279943466187
1649,1749569804.942283,0.47313323616981506
1655,1749569808.094154,0.4666183888912201
1664,1749569812.842308,0.7502471208572388
1668,1749569814.934816,0.5677819848060608
1673,1749569817.569303,0.43210160732269287
1674,1749569818.098476,0.5313865542411804
1676,1749569819.1514912,0.6212037205696106
1680,1749569821.26496,0.4437221586704254
1683,1749569822.8432598,0.4329798221588135
1684,1749569823.370246,0.38046592473983765
1690,1749569826.540216,0.3087160885334015
1694,1749569828.6380641,0.5704109072685242
1697,1749569830.224305,0.6911043524742126
1699,1749569831.271822,0.5885912179946899
1701,1749569832.343489,0.5385404229164124
1703,1749569833.414923,0.5031505823135376
1704,1749569833.951021,0.4746664762496948
1706,1749569835.0049548,0.7939230799674988
1717,1749569840.8432,0.5827888250350952
1731,1749569848.2939599,0.39210838079452515
1739,1749569852.556111,0.3972131907939911
1747,1749569856.82583,0.6074517965316772
1748,1749569857.3600562,0.4690375030040741
1751,1749569858.9581592,0.609220027923584
1752,1749569859.494955,0.2659313976764679
1758,1749569862.706125,0.5482611656188965
1759,1749569863.237374,0.7071601152420044
1763,1749569865.376457,0.7414591908454895
1765,1749569866.44147,0.50020432472229
1767,1749569867.516844,1.0370579957962036
1770,1749569869.122872,0.4122944176197052
1778,1749569873.442917,0.6608436703681946
1780,1749569874.51877,0.5466890335083008
1782,1749569875.590981,0.5228890776634216
1784,1749569876.6611981,0.5661148428916931
1788,1749569878.8072581,0.49521583318710327
1789,1749569879.349032,0.5813108682632446
1791,1749569880.4193358,0.3005205988883972
1796,1749569883.099209,0.6591054797172546
1799,1749569884.704725,0.35838133096694946
1801,1749569885.771372,0.4709756374359131
1803,1749569886.846993,0.6288546919822693
1807,1749569888.984816,0.6520583033561707
1813,1749569892.238401,0.5027914047241211
1817,1749569894.427638,0.7152901291847229
1827,1749569899.8294652,0.6344621777534485
1829,1749569900.90727,0.6123727560043335
1835,1749569904.175936,0.9454188942909241
1844,1749569909.048883,0.8154429197311401
1857,1749569916.0268018,0.34780240058898926
1859,1749569917.105317,0.6700465679168701
1864,1749569919.81202,0.5066236853599548
1867,1749569921.4312131,0.49075251817703247
1879,1749569946.794645,0.6381576657295227
1880,1749569947.28447,0.6328283548355103
1881,1749569947.774714,0.6530261039733887
1882,1749569948.28611,0.5593917369842529
1890,1749569952.749998,0.5028704404830933
1901,1749569959.443957,0.5691771507263184
1905,1749569961.8074188,0.5047488808631897
1907,1749569962.882169,0.27470582723617554
1917,1749569968.1263208,0.651292622089386
1918,1749569968.656097,0.8079319000244141
1923,1749569971.241131,0.9774842858314514
1926,1749569972.804606,0.5307033061981201
1928,1749569973.836739,0.6511645317077637
1934,1749569976.9432871,0.35263049602508545
1936,1749569977.982909,0.535361647605896
1940,1749569980.0537071,0.6371777653694153
1954,1749569987.3059251,0.9100254774093628
1957,1749569988.8542888,0.5504076480865479
1962,1749569991.441323,0.6284180283546448
1963,1749569991.951936,0.5695706605911255
1975,1749569998.1405382,0.5708332061767578
1986,1749570003.8468878,0.618317186832428
1994,1749570007.979167,0.6524558663368225
1997,1749570009.528662,0.451572984457016
1998,1749570010.047348,0.9680960178375244
2001,1749570011.592491,0.44763925671577454
2002,1749570012.115493,0.6990484595298767
2004,1749570013.156817,0.7047786712646484
2005,1749570013.6736882,0.6877169609069824
2010,1749570016.264794,0.7293555736541748
2012,1749570017.299008,0.9475903511047363
2015,1749570018.843468,0.6629335880279541
2019,1749570020.911568,0.27909159660339355
2020,1749570021.431238,0.5741633176803589
2023,1749570022.986641,0.5232304930686951
2029,1749570026.081713,0.853497326374054
2031,1749570027.123013,0.43327975273132324
2036,1749570029.722392,0.29118427634239197
2038,1749570030.7658281,0.7984796166419983
2039,1749570031.284513,1.1101986169815063
2047,1749570035.440757,0.34399446845054626
2050,1749570036.9997,0.44035038352012634
2051,1749570037.5291488,0.4710894227027893
2053,1749570038.556321,0.5503423810005188
2055,1749570039.5973701,0.46182751655578613
2060,1749570042.204727,0.4057384729385376
2064,1749570044.277708,1.101618766784668
2077,1749570051.021621,0.9543212056159973
2082,1749570053.6311738,0.6111024022102356
2087,1749570056.228267,0.7590078115463257
2090,1749570057.7960908,0.501655638217926
2091,1749570058.322985,0.5011278390884399
2096,1749570060.9275498,0.791175127029419
2097,1749570061.451205,0.6890034675598145
2104,1749570065.109069,0.6631261706352234
2117,1749570071.8764338,0.6798580288887024
2120,1749570073.431627,1.2219347953796387
2123,1749570074.9978518,0.7448886036872864
2132,1749570079.70772,0.4378281533718109
2153,1749570090.7418728,0.8626928329467773
2158,1749570093.379731,0.48947399854660034
2169,1749570099.175213,0.7920219302177429
2177,1749570103.4083478,0.48937901854515076
2178,1749570103.937189,0.9156129956245422
2183,1749570106.5841122,1.1902790069580078
2185,1749570107.648403,0.5544670224189758
2189,1749570109.755598,0.5673334002494812
2217,1749570124.603286,0.8938636779785156
2220,1749570126.1989708,0.7599160671234131
2227,1749570129.921428,0.7001616358757019
2234,1749570133.656065,1.007521152496338
2237,1749570135.269892,0.6321586966514587
2241,1749570137.407292,0.7082487940788269
2243,1749570138.472312,1.1595221757888794
2247,1749570140.6235142,0.6844846606254578
2258,1749570146.514517,0.6667773723602295
2275,1749570155.615434,0.5908164381980896
2283,1749570159.888577,0.6819203495979309
2286,1749570161.486378,0.9450241923332214
2287,1749570162.0222368,0.6584872007369995
2288,1749570162.5594509,0.37642741203308105
2302,1749570170.054643,0.9194198846817017
2311,1749570174.900158,0.8182238936424255
2313,1749570175.958975,0.6313053965568542
2331,1749570185.5935738,0.6994026303291321
2332,1749570186.132929,0.5552802681922913
2333,1749570186.66462,0.4967786967754364
2335,1749570187.7346408,0.6840407252311707
2344,1749570192.698703,0.3544115722179413
2348,1749570213.631459,0.7115010619163513
2366,1749570222.972876,0.5997400879859924
2378,1749570229.239406,0.4478154480457306
2380,1749570230.2880309,0.7318471074104309
2383,1749570231.857166,0.5894044041633606
2388,1749570234.4555578,0.7539872527122498
2390,1749570235.4854999,0.5461639165878296
2391,1749570236.004704,0.7173997759819031
2401,1749570241.167973,0.6036507487297058
2404,1749570242.7171688,0.8817899227142334
2406,1749570243.757809,0.4999293088912964
2409,1749570245.316849,0.45167070627212524
2412,1749570246.860557,0.5944719910621643
2415,1749570248.414001,0.7704942226409912
2418,1749570249.979417,0.6251171231269836
2422,1749570252.0518458,0.7566062808036804
2424,1749570253.090122,0.4243627190589905
2425,1749570253.603606,0.6454914808273315
2431,1749570256.7012322,0.4746968448162079
2433,1749570257.727447,0.36701110005378723
2448,1749570265.5698612,0.8307521343231201
2450,1749570266.604522,0.6109235882759094
2451,1749570267.11879,0.7119561433792114
2454,1749570268.665725,0.5722803473472595
2459,1749570271.2454479,0.9198331236839294
2464,1749570273.8172128,0.7470484972000122
2467,1749570275.365748,0.8673002123832703
2470,1749570276.923263,0.7855861783027649
2474,1749570278.9977322,0.6136987209320068
2475,1749570279.515431,0.9183338284492493
2478,1749570281.066551,0.6694185137748718
2486,1749570285.2040372,0.6309964656829834
2487,1749570285.7185972,0.6962570548057556
2488,1749570286.235092,0.8122643828392029
2492,1749570288.304862,1.0276764631271362
2495,1749570289.854869,0.7183876633644104
2496,1749570290.368088,0.7166323661804199
2502,1749570293.485228,1.0891647338867188
2512,1749570298.674536,1.2990723848342896
2514,1749570299.706532,0.9644248485565186
2516,1749570300.741996,0.8473805785179138
2519,1749570302.304615,0.6931623220443726
2529,1749570307.50425,0.9896185994148254
2533,1749570309.5878022,0.6821868419647217
2542,1749570314.293664,0.9720442891120911
2547,1749570316.896522,1.3240123987197876
2549,1749570317.934347,0.7302069664001465
2555,1749570321.0602822,0.5302502512931824
2556,1749570321.585089,0.888190746307373
2559,1749570323.147159,0.5565618872642517
2564,1749570325.741798,0.8890728950500488
2570,1749570328.8548439,1.0681726932525635
2576,1749570332.0294871,0.8546864986419678
2580,1749570334.128386,1.1130858659744263
2584,1749570336.2163682,0.822645902633667
2585,1749570336.740809,1.1241843700408936
2588,1749570338.3035011,0.800064742565155
2592,1749570340.405983,0.7058892846107483
2598,1749570343.544172,0.943537712097168
2601,1749570345.123053,1.2025268077850342
2603,1749570346.1744032,0.8967410922050476
2613,1749570351.425239,1.0425989627838135
2625,1749570357.708469,1.2518186569213867
2628,1749570359.2858229,1.2885462045669556
2630,1749570360.339778,0.7316901087760925
2646,1749570368.749633,1.4595550298690796
2650,1749570370.860917,1.2500264644622803
2651,1749570371.393306,1.2758623361587524
2654,1749570372.978705,0.9443904161453247
2681,1749570387.693161,1.5512977838516235
2683,1749570388.7563431,1.8033771514892578
2684,1749570389.281513,1.4269278049468994
2689,1749570391.937261,1.2383196353912354
2695,1749570395.1358268,1.7488526105880737
2697,1749570396.2050078,0.7277992963790894
2700,1749570397.8446689,1.4938939809799194
2703,1749570399.5693,1.8566652536392212
2715,1749570406.601783,1.219117522239685
2717,1749570407.764756,0.695947527885437
2723,1749570411.485353,0.8809248208999634
2750,1749570428.223468,0.801240861415863
2756,1749570431.982315,0.5826558470726013
2761,1749570435.112094,0.9036865830421448
2763,1749570436.316132,1.155322790145874
2765,1749570437.44134,1.2845839262008667
2769,1749570439.637365,0.8890237212181091
2780,1749570445.555074,1.0788054466247559
2791,1749570451.541286,0.6727197170257568
2800,1749570456.3992279,1.0588490962982178
2801,1749570456.931166,1.280191421508789
2810,1749570461.816619,1.4616680145263672
2812,1749570462.9834418,1.1040009260177612
2813,1749570463.587965,1.2011723518371582
2815,1749570483.507995,1.1634894609451294
2818,1749570484.978972,0.940674364566803
2828,1749570490.209743,0.8675746917724609
2829,1749570490.763883,1.0211122035980225
2833,1749570492.8673742,1.140300989151001
2838,1749570495.504673,0.9835662245750427
2847,1749570500.214475,0.6752781867980957
2848,1749570500.734117,1.300058364868164
2850,1749570501.7748532,0.6515386700630188
2852,1749570502.821451,0.7675232291221619
