step,wall_time,value
3477,1749379017.139725,0.71875
3483,1749379017.4494793,0.8515625
3484,1749379017.4989443,0.90625
3488,1749379017.6957135,0.96875
3489,1749379017.7450035,0.9375
3490,1749379017.7978225,0.90625
3491,1749379017.8467157,0.96875
3494,1749379017.989791,0.9609375
3495,1749379018.0428207,0.9453125
3506,1749379018.5860631,1.0
3508,1749379018.6858025,0.984375
3509,1749379019.0210826,1.0
3514,1749379019.2675486,1.0
3525,1749379019.7985475,0.359375
3531,1749379020.098174,0.6640625
3533,1749379020.1959977,0.5859375
3534,1749379020.243692,0.7734375
3535,1749379020.291042,0.765625
3538,1749379020.441334,0.8671875
3539,1749379020.489125,0.890625
3540,1749379020.53616,0.9296875
3543,1749379020.680056,0.96875
3545,1749379020.775342,0.9921875
3546,1749379020.8276544,0.9609375
3562,1749379021.6007705,1.0
3575,1749379022.2346392,0.8984375
3582,1749379022.5721874,0.96875
3586,1749379022.7633526,0.96875
3588,1749379022.8572774,0.921875
3597,1749379023.300032,1.0
3600,1749379023.4519665,0.9765625
3603,1749379023.5974748,0.9921875
3613,1749379024.0860782,0.90625
3617,1749379024.2829027,0.875
3626,1749379024.733058,0.984375
3632,1749379025.027363,0.8984375
3633,1749379025.074292,0.984375
3639,1749379025.3632538,1.0
3641,1749379025.4580486,0.96875
3642,1749379025.506232,0.96875
3645,1749379025.6522644,0.96875
3647,1749379025.7576745,0.96875
3650,1749379025.906284,0.9921875
3654,1749379026.104711,1.0
3660,1749379026.398832,0.6171875
3663,1749379026.549007,0.546875
3664,1749379026.5978243,0.5859375
3666,1749379026.696046,0.640625
3667,1749379026.7464237,0.7421875
3670,1749379026.888565,0.734375
3673,1749379027.0497987,0.9140625
3677,1749379027.2482097,0.9453125
3684,1749379027.6003592,0.96875
3691,1749379027.9351218,0.984375
3694,1749379028.0819035,0.984375
3697,1749379028.2329516,0.9765625
3700,1749379028.3785934,1.0
3701,1749379028.4261582,1.0
3703,1749379028.5204942,1.0
3706,1749379028.6633346,0.3984375
3708,1749379028.7581873,0.4375
3709,1749379028.8059924,0.484375
3711,1749379028.9056304,0.703125
3715,1749379029.1134222,0.71875
3716,1749379029.1625676,0.828125
3718,1749379029.2630973,0.8671875
3719,1749379029.319389,0.8984375
3720,1749379029.3710566,0.8671875
3721,1749379029.420669,0.84375
3722,1749379029.468343,0.921875
3723,1749379029.5175478,0.9296875
3726,1749379029.6684115,0.9609375
3727,1749379029.7156827,0.9375
3739,1749379030.295519,0.96875
3742,1749379030.4394946,0.96875
3746,1749379030.6383958,0.9765625
3749,1749379030.7829702,0.984375
3753,1749379030.9709642,0.8046875
3759,1749379031.2654483,0.9140625
3778,1749379032.194667,0.9921875
3779,1749379032.2444444,0.9921875
3783,1749379032.4465122,1.0
3789,1749379032.7416975,1.0
3790,1749379032.7887406,1.0
3794,1749379032.988825,1.0
3797,1749379033.1324346,1.0
3809,1749379033.723515,0.984375
3812,1749379033.8636897,0.96875
3816,1749379034.0585537,0.96875
3817,1749379034.1110327,0.96875
3821,1749379034.3019152,0.953125
3825,1749379034.4950635,0.984375
3852,1749379035.8036463,0.6171875
3856,1749379036.0024765,0.625
3860,1749379036.1894772,0.71875
3861,1749379036.2363417,0.859375
3864,1749379036.3803766,0.84375
3872,1749379036.769984,0.9765625
3883,1749379037.3045585,0.9609375
3886,1749379037.454683,0.96875
3889,1749379037.5954647,0.9609375
3890,1749379037.6437876,0.9921875
3893,1749379037.7864628,0.9765625
3897,1749379037.9842484,0.7578125
3899,1749379038.079943,0.4921875
3918,1749379039.0164342,0.9765625
3921,1749379039.1661515,0.96875
3922,1749379039.2140353,0.921875
3923,1749379039.2618713,1.0
3929,1749379039.5512943,0.9921875
3930,1749379039.6041389,0.9921875
3931,1749379039.653396,0.984375
3932,1749379039.7006457,0.96875
3933,1749379039.7479098,0.9921875
3935,1749379039.845533,0.984375
3945,1749379040.3309686,0.921875
3946,1749379040.3791108,0.7578125
3949,1749379040.5222018,0.8203125
3951,1749379040.6199505,0.8828125
3952,1749379040.6668677,0.8671875
3960,1749379041.0640616,0.96875
3962,1749379041.1610456,0.96875
3965,1749379041.309672,0.9921875
3967,1749379041.4036193,0.9921875
3968,1749379041.4524624,0.9765625
3969,1749379041.4991214,0.9921875
3977,1749379041.894606,0.9921875
3980,1749379042.0408683,1.0
3989,1749379042.4905076,0.9921875
3992,1749379042.6374574,0.546875
3997,1749379042.891059,0.6796875
3998,1749379042.9385903,0.625
4001,1749379043.1036344,0.6640625
4003,1749379043.1997578,0.8125
4005,1749379043.3032522,0.796875
4009,1749379043.5012538,0.9375
4030,1749379044.518399,1.0
4033,1749379044.666852,0.84375
4034,1749379044.7134972,0.875
